timestamp,dublin_time,time_period,frame_number,person_count,background_person_count,vehicle_count,bicycle_count,umbrella_count,total_objects,crowd_level,waving_count,photo_taking_count,safety_status,choke_point_count,grid_max_density,baseline_count,active_alerts,grid_density_json,fps
2026-04-03T15:33:42.250290+01:00,15:33:42,Afternoon,590,15,10,0,0,0,16,CROWDED,0,0,NORMAL,1,5,15.8,,"[[0, 0, 0, 0, 0], [3, 5, 2, 0, 0], [0, 2, 1, 1, 1]]",1.6
2026-04-03T15:33:43.399159+01:00,15:33:43,Afternoon,592,15,10,0,0,0,16,CROWDED,0,0,NORMAL,1,5,16.8,,"[[0, 0, 0, 0, 0], [3, 5, 2, 0, 0], [0, 2, 1, 1, 1]]",1.7
2026-04-03T15:33:44.315206+01:00,15:33:44,Afternoon,594,12,3,0,0,0,13,NORMAL,0,0,NORMAL,1,5,16.8,,"[[0, 0, 0, 0, 0], [3, 5, 2, 0, 0], [0, 2, 1, 1, 1]]",1.7
2026-04-03T15:33:44.887432+01:00,15:33:44,Afternoon,596,24,11,0,0,0,25,CROWDED,0,0,WARNING,3,6,18.0,CHOKE_POINT;CHOKE_POINT,"[[0, 0, 0, 0, 0], [3, 6, 2, 1, 0], [0, 5, 4, 2, 1]]",1.7
2026-04-03T15:33:45.345221+01:00,15:33:45,Afternoon,598,24,11,0,0,0,25,CROWDED,0,0,WARNING,3,6,18.0,CHOKE_POINT;CHOKE_POINT,"[[0, 0, 0, 0, 0], [3, 6, 2, 1, 0], [0, 5, 4, 2, 1]]",2.7
2026-04-03T15:33:45.765339+01:00,15:33:45,Afternoon,600,24,11,0,0,0,25,CROWDED,0,0,NORMAL,3,6,19.0,,"[[0, 0, 0, 0, 0], [3, 6, 2, 1, 0], [0, 5, 4, 2, 1]]",2.7
2026-04-03T15:33:46.224351+01:00,15:33:46,Afternoon,602,24,11,0,0,0,25,CROWDED,0,0,NORMAL,3,6,19.0,,"[[0, 0, 0, 0, 0], [3, 6, 2, 1, 0], [0, 5, 4, 2, 1]]",2.7
2026-04-03T15:33:46.633454+01:00,15:33:46,Afternoon,604,24,11,0,0,0,25,CROWDED,0,0,CRITICAL,3,6,20.0,GATHERING,"[[0, 0, 0, 0, 0], [3, 6, 2, 1, 0], [0, 5, 4, 2, 1]]",4.5
2026-04-03T15:33:47.294930+01:00,15:33:47,Afternoon,606,24,11,0,0,0,25,CROWDED,0,0,CRITICAL,3,6,20.0,GATHERING,"[[0, 0, 0, 0, 0], [3, 6, 2, 1, 0], [0, 5, 4, 2, 1]]",4.5
2026-04-03T15:33:47.697881+01:00,15:33:47,Afternoon,608,24,11,0,0,0,25,CROWDED,0,0,CRITICAL,3,6,20.6,GATHERING,"[[0, 0, 0, 0, 0], [3, 6, 2, 1, 0], [0, 5, 4, 2, 1]]",3.7
2026-04-03T15:33:48.085064+01:00,15:33:48,Afternoon,610,24,11,0,0,0,25,CROWDED,0,0,CRITICAL,3,6,20.6,GATHERING,"[[0, 0, 0, 0, 0], [3, 6, 2, 1, 0], [0, 5, 4, 2, 1]]",3.7
2026-04-03T15:33:48.504138+01:00,15:33:48,Afternoon,612,24,11,0,0,0,25,CROWDED,0,0,CRITICAL,3,6,21.0,GATHERING,"[[0, 0, 0, 0, 0], [3, 6, 2, 1, 0], [0, 5, 4, 2, 1]]",3.7
2026-04-03T15:33:48.985234+01:00,15:33:48,Afternoon,614,24,11,0,0,0,25,CROWDED,0,0,CRITICAL,3,6,21.0,GATHERING,"[[0, 0, 0, 0, 0], [3, 6, 2, 1, 0], [0, 5, 4, 2, 1]]",4.9
2026-04-03T15:33:49.396148+01:00,15:33:49,Afternoon,616,15,5,0,0,0,15,CROWDED,0,0,NORMAL,0,3,20.6,,"[[0, 0, 0, 0, 0], [2, 1, 1, 1, 0], [1, 3, 3, 2, 1]]",4.9
2026-04-03T15:33:49.933823+01:00,15:33:49,Afternoon,618,15,5,0,0,0,15,CROWDED,0,0,NORMAL,0,3,20.6,,"[[0, 0, 0, 0, 0], [2, 1, 1, 1, 0], [1, 3, 3, 2, 1]]",4.9
2026-04-03T15:33:50.371128+01:00,15:33:50,Afternoon,620,15,5,0,0,0,15,CROWDED,0,0,NORMAL,0,3,20.0,,"[[0, 0, 0, 0, 0], [2, 1, 1, 1, 0], [1, 3, 3, 2, 1]]",4.2
2026-04-03T15:33:50.835937+01:00,15:33:50,Afternoon,622,15,5,0,0,0,15,CROWDED,0,0,NORMAL,0,3,20.0,,"[[0, 0, 0, 0, 0], [2, 1, 1, 1, 0], [1, 3, 3, 2, 1]]",4.2
2026-04-03T15:33:51.328303+01:00,15:33:51,Afternoon,624,15,5,0,0,0,15,CROWDED,0,0,NORMAL,0,3,20.0,,"[[0, 0, 0, 0, 0], [2, 1, 1, 1, 0], [1, 3, 3, 2, 1]]",4.2
2026-04-03T15:33:51.830804+01:00,15:33:51,Afternoon,626,15,5,0,0,0,15,CROWDED,0,1,NORMAL,0,3,20.0,,"[[0, 0, 0, 0, 0], [2, 1, 1, 1, 0], [1, 3, 3, 2, 1]]",4.3
2026-04-03T15:33:52.329494+01:00,15:33:52,Afternoon,628,15,5,0,0,0,15,CROWDED,0,1,NORMAL,0,3,19.5,,"[[0, 0, 0, 0, 0], [2, 1, 1, 1, 0], [1, 3, 3, 2, 1]]",4.3
2026-04-03T15:33:52.834169+01:00,15:33:52,Afternoon,630,15,5,0,0,0,15,CROWDED,0,1,NORMAL,0,3,19.5,,"[[0, 0, 0, 0, 0], [2, 1, 1, 1, 0], [1, 3, 3, 2, 1]]",4.0
2026-04-03T15:33:53.305867+01:00,15:33:53,Afternoon,632,15,5,0,0,0,15,CROWDED,0,1,NORMAL,0,3,19.1,,"[[0, 0, 0, 0, 0], [2, 1, 1, 1, 0], [1, 3, 3, 2, 1]]",4.0
2026-04-03T15:33:53.755688+01:00,15:33:53,Afternoon,634,15,5,0,0,0,15,CROWDED,0,1,NORMAL,0,3,19.1,,"[[0, 0, 0, 0, 0], [2, 1, 1, 1, 0], [1, 3, 3, 2, 1]]",4.0
2026-04-03T15:33:54.424490+01:00,15:33:54,Afternoon,636,15,5,0,0,0,15,CROWDED,0,1,NORMAL,0,3,19.1,,"[[0, 0, 0, 0, 0], [2, 1, 1, 1, 0], [1, 3, 3, 2, 1]]",4.2
2026-04-03T15:33:55.101519+01:00,15:33:55,Afternoon,638,13,8,0,0,0,13,NORMAL,0,1,NORMAL,0,3,19.1,,"[[0, 0, 0, 0, 0], [2, 1, 1, 1, 0], [1, 3, 3, 2, 1]]",4.2
2026-04-03T15:33:55.623205+01:00,15:33:55,Afternoon,640,13,8,0,0,0,13,NORMAL,0,1,NORMAL,0,3,18.1,,"[[0, 0, 0, 0, 0], [3, 3, 2, 0, 0], [0, 0, 2, 3, 0]]",3.0
2026-04-03T15:33:56.151961+01:00,15:33:56,Afternoon,642,13,8,0,0,0,13,NORMAL,0,1,NORMAL,0,3,18.1,,"[[0, 0, 0, 0, 0], [3, 3, 2, 0, 0], [0, 0, 2, 3, 0]]",3.0
2026-04-03T15:33:56.667259+01:00,15:33:56,Afternoon,644,13,8,0,0,0,13,NORMAL,0,0,NORMAL,0,3,16.4,,"[[0, 0, 0, 0, 0], [3, 3, 2, 0, 0], [0, 0, 2, 3, 0]]",3.8
2026-04-03T15:33:57.170574+01:00,15:33:57,Afternoon,646,13,8,0,0,0,13,NORMAL,0,0,NORMAL,0,3,16.4,,"[[0, 0, 0, 0, 0], [3, 3, 2, 0, 0], [0, 0, 2, 3, 0]]",3.8
2026-04-03T15:33:57.703623+01:00,15:33:57,Afternoon,648,13,8,0,0,0,13,NORMAL,0,0,NORMAL,0,3,15.3,,"[[0, 0, 0, 0, 0], [3, 3, 2, 0, 0], [0, 0, 2, 3, 0]]",4.0
2026-04-03T15:33:58.190419+01:00,15:33:58,Afternoon,650,13,8,0,0,0,13,NORMAL,0,0,NORMAL,0,3,15.3,,"[[0, 0, 0, 0, 0], [3, 3, 2, 0, 0], [0, 0, 2, 3, 0]]",4.0
2026-04-03T15:33:58.719347+01:00,15:33:58,Afternoon,652,13,8,0,0,0,13,NORMAL,0,0,NORMAL,0,3,14.2,,"[[0, 0, 0, 0, 0], [3, 3, 2, 0, 0], [0, 0, 2, 3, 0]]",3.9
2026-04-03T15:33:59.272163+01:00,15:33:59,Afternoon,654,13,8,0,0,0,13,NORMAL,0,0,NORMAL,0,3,14.2,,"[[0, 0, 0, 0, 0], [3, 3, 2, 0, 0], [0, 0, 2, 3, 0]]",3.9
2026-04-03T15:33:59.785696+01:00,15:33:59,Afternoon,656,12,9,0,0,0,12,NORMAL,0,0,WARNING,1,4,13.9,CHOKE_POINT,"[[0, 0, 0, 0, 0], [4, 3, 2, 0, 0], [0, 1, 1, 1, 0]]",3.7
2026-04-03T15:34:00.278150+01:00,15:34:00,Afternoon,658,16,11,0,0,0,17,CROWDED,0,0,WARNING,1,4,13.9,CHOKE_POINT,"[[0, 0, 0, 0, 0], [4, 3, 2, 0, 0], [0, 1, 1, 1, 0]]",3.7
2026-04-03T15:34:00.741307+01:00,15:34:00,Afternoon,660,16,11,0,0,0,17,CROWDED,0,0,WARNING,1,5,14.0,CHOKE_POINT,"[[0, 0, 0, 0, 0], [3, 5, 2, 1, 0], [0, 1, 3, 0, 1]]",3.9
2026-04-03T15:34:01.179837+01:00,15:34:01,Afternoon,662,16,11,0,0,0,17,CROWDED,0,0,WARNING,1,5,14.0,CHOKE_POINT,"[[0, 0, 0, 0, 0], [3, 5, 2, 1, 0], [0, 1, 3, 0, 1]]",3.9
2026-04-03T15:34:01.725993+01:00,15:34:01,Afternoon,664,16,11,0,0,0,17,CROWDED,0,0,NORMAL,1,5,14.1,,"[[0, 0, 0, 0, 0], [3, 5, 2, 1, 0], [0, 1, 3, 0, 1]]",3.9
2026-04-03T15:34:02.288060+01:00,15:34:02,Afternoon,666,16,11,0,0,0,17,CROWDED,0,0,NORMAL,1,5,14.1,,"[[0, 0, 0, 0, 0], [3, 5, 2, 1, 0], [0, 1, 3, 0, 1]]",4.1
2026-04-03T15:34:02.849478+01:00,15:34:02,Afternoon,668,16,11,0,0,0,17,CROWDED,0,0,NORMAL,1,5,14.2,,"[[0, 0, 0, 0, 0], [3, 5, 2, 1, 0], [0, 1, 3, 0, 1]]",4.1
2026-04-03T15:34:03.491154+01:00,15:34:03,Afternoon,670,16,11,0,0,0,17,CROWDED,0,0,NORMAL,1,5,14.2,,"[[0, 0, 0, 0, 0], [3, 5, 2, 1, 0], [0, 1, 3, 0, 1]]",3.6
2026-04-03T15:34:04.092315+01:00,15:34:04,Afternoon,672,16,11,0,0,0,17,CROWDED,0,0,NORMAL,1,5,14.3,,"[[0, 0, 0, 0, 0], [3, 5, 2, 1, 0], [0, 1, 3, 0, 1]]",3.6
2026-04-03T15:34:04.719094+01:00,15:34:04,Afternoon,674,16,11,0,0,0,17,CROWDED,0,0,NORMAL,1,5,14.3,,"[[0, 0, 0, 0, 0], [3, 5, 2, 1, 0], [0, 1, 3, 0, 1]]",3.2
2026-04-03T15:34:05.277929+01:00,15:34:05,Afternoon,676,16,8,0,0,0,16,CROWDED,0,0,WARNING,2,5,14.4,CHOKE_POINT,"[[0, 0, 0, 0, 0], [0, 5, 1, 2, 0], [0, 5, 1, 2, 0]]",3.2
2026-04-03T15:34:05.772696+01:00,15:34:05,Afternoon,678,16,8,0,0,0,16,CROWDED,0,0,WARNING,2,5,14.4,CHOKE_POINT,"[[0, 0, 0, 0, 0], [0, 5, 1, 2, 0], [0, 5, 1, 2, 0]]",3.4
2026-04-03T15:34:06.308278+01:00,15:34:06,Afternoon,680,16,8,0,0,0,16,CROWDED,0,0,NORMAL,2,5,14.7,,"[[0, 0, 0, 0, 0], [0, 5, 1, 2, 0], [0, 5, 1, 2, 0]]",3.4
2026-04-03T15:34:06.887957+01:00,15:34:06,Afternoon,682,16,8,0,0,0,16,CROWDED,0,0,NORMAL,2,5,14.7,,"[[0, 0, 0, 0, 0], [0, 5, 1, 2, 0], [0, 5, 1, 2, 0]]",3.9
2026-04-03T15:34:07.440015+01:00,15:34:07,Afternoon,684,16,8,0,0,0,16,CROWDED,0,0,NORMAL,2,5,15.0,,"[[0, 0, 0, 0, 0], [0, 5, 1, 2, 0], [0, 5, 1, 2, 0]]",3.9
2026-04-03T15:34:07.992069+01:00,15:34:07,Afternoon,686,16,8,0,0,0,16,CROWDED,0,0,NORMAL,2,5,15.0,,"[[0, 0, 0, 0, 0], [0, 5, 1, 2, 0], [0, 5, 1, 2, 0]]",3.5
2026-04-03T15:34:08.518989+01:00,15:34:08,Afternoon,688,16,8,0,0,0,16,CROWDED,0,0,CRITICAL,2,5,15.3,GATHERING,"[[0, 0, 0, 0, 0], [0, 5, 1, 2, 0], [0, 5, 1, 2, 0]]",3.5
2026-04-03T15:34:09.046953+01:00,15:34:09,Afternoon,690,16,8,0,0,0,16,CROWDED,0,0,CRITICAL,2,5,15.3,GATHERING,"[[0, 0, 0, 0, 0], [0, 5, 1, 2, 0], [0, 5, 1, 2, 0]]",3.7
2026-04-03T15:34:09.572692+01:00,15:34:09,Afternoon,692,16,8,0,0,0,16,CROWDED,0,0,CRITICAL,2,5,15.6,GATHERING,"[[0, 0, 0, 0, 0], [0, 5, 1, 2, 0], [0, 5, 1, 2, 0]]",3.7
2026-04-03T15:34:10.137788+01:00,15:34:10,Afternoon,694,11,4,0,0,0,11,NORMAL,0,0,CRITICAL,2,5,15.6,GATHERING,"[[0, 0, 0, 0, 0], [0, 5, 1, 2, 0], [0, 5, 1, 2, 0]]",3.8
2026-04-03T15:34:10.670065+01:00,15:34:10,Afternoon,696,17,10,0,0,0,17,CROWDED,0,0,CRITICAL,1,5,16.1,GATHERING,"[[0, 0, 0, 0, 0], [2, 5, 2, 1, 0], [0, 3, 2, 2, 0]]",3.8
2026-04-03T15:34:11.197684+01:00,15:34:11,Afternoon,698,17,10,0,0,0,17,CROWDED,0,0,CRITICAL,1,5,16.1,GATHERING,"[[0, 0, 0, 0, 0], [2, 5, 2, 1, 0], [0, 3, 2, 2, 0]]",3.7
2026-04-03T15:34:11.723331+01:00,15:34:11,Afternoon,700,17,10,0,0,0,17,CROWDED,0,0,CRITICAL,1,5,16.2,GATHERING,"[[0, 0, 0, 0, 0], [2, 5, 2, 1, 0], [0, 3, 2, 2, 0]]",3.7
2026-04-03T15:34:12.239540+01:00,15:34:12,Afternoon,702,17,10,0,0,0,17,CROWDED,0,0,CRITICAL,1,5,16.2,GATHERING,"[[0, 0, 0, 0, 0], [2, 5, 2, 1, 0], [0, 3, 2, 2, 0]]",3.8
2026-04-03T15:34:12.752500+01:00,15:34:12,Afternoon,704,17,10,0,0,0,17,CROWDED,0,0,CRITICAL,1,5,16.3,GATHERING,"[[0, 0, 0, 0, 0], [2, 5, 2, 1, 0], [0, 3, 2, 2, 0]]",3.8
2026-04-03T15:34:13.265430+01:00,15:34:13,Afternoon,706,17,10,0,0,0,17,CROWDED,0,0,CRITICAL,1,5,16.3,GATHERING,"[[0, 0, 0, 0, 0], [2, 5, 2, 1, 0], [0, 3, 2, 2, 0]]",3.9
2026-04-03T15:34:13.794292+01:00,15:34:13,Afternoon,708,17,10,0,0,0,17,CROWDED,0,0,CRITICAL,1,5,16.4,GATHERING,"[[0, 0, 0, 0, 0], [2, 5, 2, 1, 0], [0, 3, 2, 2, 0]]",3.9
2026-04-03T15:34:14.353271+01:00,15:34:14,Afternoon,710,17,10,0,0,0,17,CROWDED,0,0,CRITICAL,1,5,16.4,GATHERING,"[[0, 0, 0, 0, 0], [2, 5, 2, 1, 0], [0, 3, 2, 2, 0]]",3.8
2026-04-03T15:34:14.900208+01:00,15:34:14,Afternoon,712,17,10,0,0,0,17,CROWDED,0,0,CRITICAL,1,5,16.5,GATHERING,"[[0, 0, 0, 0, 0], [2, 5, 2, 1, 0], [0, 3, 2, 2, 0]]",3.8
2026-04-03T15:34:15.421076+01:00,15:34:15,Afternoon,714,20,12,0,0,0,20,CROWDED,0,0,CRITICAL,1,5,16.5,GATHERING,"[[0, 0, 0, 0, 0], [2, 5, 2, 1, 0], [0, 3, 2, 2, 0]]",3.6
2026-04-03T15:34:15.981622+01:00,15:34:15,Afternoon,716,16,9,0,0,0,16,CROWDED,0,0,WARNING,1,4,16.5,CHOKE_POINT,"[[0, 0, 0, 0, 0], [3, 3, 2, 1, 0], [0, 4, 3, 0, 0]]",3.6
2026-04-03T15:34:16.552329+01:00,15:34:16,Afternoon,718,16,9,0,0,0,16,CROWDED,0,0,WARNING,1,4,16.5,CHOKE_POINT,"[[0, 0, 0, 0, 0], [3, 3, 2, 1, 0], [0, 4, 3, 0, 0]]",3.7
2026-04-03T15:34:17.074293+01:00,15:34:17,Afternoon,720,16,9,0,0,0,16,CROWDED,0,0,NORMAL,1,4,16.5,,"[[0, 0, 0, 0, 0], [3, 3, 2, 1, 0], [0, 4, 3, 0, 0]]",3.7
2026-04-03T15:34:17.633824+01:00,15:34:17,Afternoon,722,16,9,0,0,0,16,CROWDED,0,0,NORMAL,1,4,16.5,,"[[0, 0, 0, 0, 0], [3, 3, 2, 1, 0], [0, 4, 3, 0, 0]]",3.6
2026-04-03T15:34:18.161732+01:00,15:34:18,Afternoon,724,16,9,0,0,0,16,CROWDED,0,0,NORMAL,1,4,16.5,,"[[0, 0, 0, 0, 0], [3, 3, 2, 1, 0], [0, 4, 3, 0, 0]]",3.6
2026-04-03T15:34:18.578293+01:00,15:34:18,Afternoon,726,16,9,0,0,0,16,CROWDED,0,0,NORMAL,1,4,16.5,,"[[0, 0, 0, 0, 0], [3, 3, 2, 1, 0], [0, 4, 3, 0, 0]]",3.7
2026-04-03T15:34:18.987012+01:00,15:34:18,Afternoon,728,16,9,0,0,0,16,CROWDED,0,0,NORMAL,1,4,16.5,,"[[0, 0, 0, 0, 0], [3, 3, 2, 1, 0], [0, 4, 3, 0, 0]]",3.7
2026-04-03T15:34:19.393298+01:00,15:34:19,Afternoon,730,16,9,0,0,0,16,CROWDED,0,0,NORMAL,1,4,16.5,,"[[0, 0, 0, 0, 0], [3, 3, 2, 1, 0], [0, 4, 3, 0, 0]]",3.7
2026-04-03T15:34:19.812194+01:00,15:34:19,Afternoon,732,16,9,0,0,0,16,CROWDED,0,0,NORMAL,1,4,16.5,,"[[0, 0, 0, 0, 0], [3, 3, 2, 1, 0], [0, 4, 3, 0, 0]]",4.8
2026-04-03T15:34:20.277965+01:00,15:34:20,Afternoon,734,16,9,0,0,0,16,CROWDED,0,0,NORMAL,1,4,16.5,,"[[0, 0, 0, 0, 0], [3, 3, 2, 1, 0], [0, 4, 3, 0, 0]]",4.8
2026-04-03T15:34:20.659932+01:00,15:34:20,Afternoon,736,12,6,0,0,0,13,NORMAL,0,0,WARNING,1,4,16.1,CHOKE_POINT,"[[0, 0, 0, 0, 0], [0, 4, 1, 1, 0], [0, 3, 1, 1, 1]]",4.8
2026-04-03T15:34:21.087173+01:00,15:34:21,Afternoon,738,12,6,0,0,0,13,NORMAL,0,0,WARNING,1,4,16.1,CHOKE_POINT,"[[0, 0, 0, 0, 0], [0, 4, 1, 1, 0], [0, 3, 1, 1, 1]]",4.7
2026-04-03T15:34:21.543113+01:00,15:34:21,Afternoon,740,12,6,0,0,0,13,NORMAL,0,0,NORMAL,1,4,15.6,,"[[0, 0, 0, 0, 0], [0, 4, 1, 1, 0], [0, 3, 1, 1, 1]]",4.7
2026-04-03T15:34:21.948969+01:00,15:34:21,Afternoon,742,12,6,0,0,0,13,NORMAL,0,0,NORMAL,1,4,15.6,,"[[0, 0, 0, 0, 0], [0, 4, 1, 1, 0], [0, 3, 1, 1, 1]]",4.7
2026-04-03T15:47:36.417848+01:00,15:47:36,Afternoon,2,10,5,1,0,0,11,NORMAL,0,0,NORMAL,0,0,0.0,,[],0.0
2026-04-03T15:47:36.829331+01:00,15:47:36,Afternoon,4,19,12,0,0,0,19,CROWDED,0,0,WARNING,3,6,19.0,CHOKE_POINT;CHOKE_POINT;CHOKE_POINT,"[[0, 0, 0, 0, 0], [6, 5, 0, 1, 0], [0, 2, 4, 1, 0]]",3.0
2026-04-03T15:47:37.317168+01:00,15:47:37,Afternoon,6,19,12,0,0,0,19,CROWDED,0,0,WARNING,3,6,19.0,CHOKE_POINT;CHOKE_POINT;CHOKE_POINT,"[[0, 0, 0, 0, 0], [6, 5, 0, 1, 0], [0, 2, 4, 1, 0]]",3.0
2026-04-03T15:47:37.770038+01:00,15:47:37,Afternoon,8,19,12,0,0,0,19,CROWDED,0,0,NORMAL,3,6,19.0,,"[[0, 0, 0, 0, 0], [6, 5, 0, 1, 0], [0, 2, 4, 1, 0]]",3.0
2026-04-03T15:47:38.222470+01:00,15:47:38,Afternoon,10,19,12,0,0,0,19,CROWDED,0,0,NORMAL,3,6,19.0,,"[[0, 0, 0, 0, 0], [6, 5, 0, 1, 0], [0, 2, 4, 1, 0]]",4.4
2026-04-03T15:47:38.672547+01:00,15:47:38,Afternoon,12,19,12,0,0,0,19,CROWDED,0,0,NORMAL,3,6,19.0,,"[[0, 0, 0, 0, 0], [6, 5, 0, 1, 0], [0, 2, 4, 1, 0]]",4.4
2026-04-03T15:47:39.125530+01:00,15:47:39,Afternoon,14,19,12,0,0,0,19,CROWDED,0,0,NORMAL,3,6,19.0,,"[[0, 0, 0, 0, 0], [6, 5, 0, 1, 0], [0, 2, 4, 1, 0]]",4.4
2026-04-03T15:47:39.728786+01:00,15:47:39,Afternoon,16,19,12,0,0,0,19,CROWDED,0,0,NORMAL,3,6,19.0,,"[[0, 0, 0, 0, 0], [6, 5, 0, 1, 0], [0, 2, 4, 1, 0]]",4.5
2026-04-03T15:47:40.325199+01:00,15:47:40,Afternoon,18,19,12,0,0,0,19,CROWDED,0,0,NORMAL,3,6,19.0,,"[[0, 0, 0, 0, 0], [6, 5, 0, 1, 0], [0, 2, 4, 1, 0]]",4.5
2026-04-03T15:47:40.879853+01:00,15:47:40,Afternoon,20,19,12,0,0,0,19,CROWDED,0,0,NORMAL,3,6,19.0,,"[[0, 0, 0, 0, 0], [6, 5, 0, 1, 0], [0, 2, 4, 1, 0]]",3.3
2026-04-03T15:47:41.382668+01:00,15:47:41,Afternoon,22,15,8,0,0,0,15,CROWDED,0,0,NORMAL,3,6,19.0,,"[[0, 0, 0, 0, 0], [6, 5, 0, 1, 0], [0, 2, 4, 1, 0]]",3.3
2026-04-03T15:47:41.910727+01:00,15:47:41,Afternoon,24,15,8,0,0,0,15,CROWDED,0,0,NORMAL,2,5,18.3,,"[[0, 0, 0, 0, 0], [1, 4, 3, 1, 0], [1, 0, 5, 0, 0]]",3.8
2026-04-03T15:47:42.460119+01:00,15:47:42,Afternoon,26,15,8,0,0,0,15,CROWDED,0,0,NORMAL,2,5,18.3,,"[[0, 0, 0, 0, 0], [1, 4, 3, 1, 0], [1, 0, 5, 0, 0]]",3.8
2026-04-03T15:47:43.083983+01:00,15:47:43,Afternoon,28,15,8,0,0,0,15,CROWDED,0,0,NORMAL,2,5,17.9,,"[[0, 0, 0, 0, 0], [1, 4, 3, 1, 0], [1, 0, 5, 0, 0]]",3.7
2026-04-03T15:47:43.736853+01:00,15:47:43,Afternoon,30,15,8,0,0,0,15,CROWDED,0,0,NORMAL,2,5,17.9,,"[[0, 0, 0, 0, 0], [1, 4, 3, 1, 0], [1, 0, 5, 0, 0]]",3.7
2026-04-03T15:47:44.296201+01:00,15:47:44,Afternoon,32,15,8,0,0,0,15,CROWDED,0,0,CRITICAL,2,5,17.5,GATHERING;GATHERING,"[[0, 0, 0, 0, 0], [1, 4, 3, 1, 0], [1, 0, 5, 0, 0]]",3.1
2026-04-03T15:47:44.863785+01:00,15:47:44,Afternoon,34,15,8,0,0,0,15,CROWDED,0,0,CRITICAL,2,5,17.5,GATHERING;GATHERING,"[[0, 0, 0, 0, 0], [1, 4, 3, 1, 0], [1, 0, 5, 0, 0]]",3.1
2026-04-03T15:47:45.457723+01:00,15:47:45,Afternoon,36,15,8,0,0,0,15,CROWDED,0,0,CRITICAL,2,5,17.2,GATHERING;GATHERING,"[[0, 0, 0, 0, 0], [1, 4, 3, 1, 0], [1, 0, 5, 0, 0]]",3.5
2026-04-03T15:47:46.020068+01:00,15:47:46,Afternoon,38,15,8,0,0,0,15,CROWDED,0,0,CRITICAL,2,5,17.2,GATHERING;GATHERING,"[[0, 0, 0, 0, 0], [1, 4, 3, 1, 0], [1, 0, 5, 0, 0]]",3.5
2026-04-03T15:47:46.568736+01:00,15:47:46,Afternoon,40,13,8,0,0,0,13,NORMAL,0,0,CRITICAL,1,4,16.8,GATHERING,"[[0, 0, 0, 0, 0], [1, 4, 2, 1, 0], [0, 2, 2, 1, 0]]",3.5
2026-04-03T15:47:47.179197+01:00,15:47:47,Afternoon,42,13,8,0,0,0,13,NORMAL,0,0,CRITICAL,1,4,16.8,GATHERING,"[[0, 0, 0, 0, 0], [1, 4, 2, 1, 0], [0, 2, 2, 1, 0]]",3.5
2026-04-03T15:47:47.830572+01:00,15:47:47,Afternoon,44,13,8,0,0,0,13,NORMAL,0,0,CRITICAL,1,4,15.9,GATHERING,"[[0, 0, 0, 0, 0], [1, 4, 2, 1, 0], [0, 2, 2, 1, 0]]",3.4
2026-04-03T15:47:48.377692+01:00,15:47:48,Afternoon,46,13,8,0,0,0,13,NORMAL,0,0,CRITICAL,1,4,15.9,GATHERING,"[[0, 0, 0, 0, 0], [1, 4, 2, 1, 0], [0, 2, 2, 1, 0]]",3.4
2026-04-03T15:47:49.016953+01:00,15:47:49,Afternoon,48,13,8,0,0,0,13,NORMAL,0,0,CRITICAL,1,4,15.2,GATHERING,"[[0, 0, 0, 0, 0], [1, 4, 2, 1, 0], [0, 2, 2, 1, 0]]",3.4
2026-04-03T15:47:49.621432+01:00,15:47:49,Afternoon,50,13,8,0,0,0,13,NORMAL,0,0,CRITICAL,1,4,15.2,GATHERING,"[[0, 0, 0, 0, 0], [1, 4, 2, 1, 0], [0, 2, 2, 1, 0]]",3.4
2026-04-03T15:47:50.167896+01:00,15:47:50,Afternoon,52,13,8,0,0,0,13,NORMAL,0,0,CRITICAL,1,4,14.6,GATHERING,"[[0, 0, 0, 0, 0], [1, 4, 2, 1, 0], [0, 2, 2, 1, 0]]",3.2
2026-04-03T15:47:50.747294+01:00,15:47:50,Afternoon,54,13,8,0,0,0,13,NORMAL,0,0,CRITICAL,1,4,14.6,GATHERING,"[[0, 0, 0, 0, 0], [1, 4, 2, 1, 0], [0, 2, 2, 1, 0]]",3.2
2026-04-03T15:47:51.324159+01:00,15:47:51,Afternoon,56,13,8,0,0,0,13,NORMAL,0,0,CRITICAL,1,4,13.9,GATHERING,"[[0, 0, 0, 0, 0], [1, 4, 2, 1, 0], [0, 2, 2, 1, 0]]",3.6
2026-04-03T15:47:51.874832+01:00,15:47:51,Afternoon,58,23,13,0,0,0,23,CROWDED,0,0,CRITICAL,1,4,13.9,GATHERING,"[[0, 0, 0, 0, 0], [1, 4, 2, 1, 0], [0, 2, 2, 1, 0]]",3.6
2026-04-03T15:47:52.516299+01:00,15:47:52,Afternoon,60,23,13,0,0,0,23,CROWDED,0,0,CRITICAL,3,7,14.8,GATHERING;CHOKE_POINT;CHOKE_POINT,"[[0, 0, 0, 0, 0], [0, 7, 6, 2, 0], [1, 2, 4, 1, 0]]",3.5
2026-04-03T15:47:52.990160+01:00,15:47:52,Afternoon,62,23,13,0,0,0,23,CROWDED,0,0,CRITICAL,3,7,14.8,GATHERING;CHOKE_POINT;CHOKE_POINT,"[[0, 0, 0, 0, 0], [0, 7, 6, 2, 0], [1, 2, 4, 1, 0]]",3.5
